IP,ytg_refer_date,request_time,ytg_refer_url,tool_req_date,request_time,refer_url,req_URL,RC,req_type,req_tag
73.15.33.211,2021-08-10,17:14:23,https://accounts.youtube.com/,2021-08-10,17:10:23,https://www.google.com/,/resources/rdf,200,tool,rdf
73.154.246.24,2021-08-25,14:47:47,https://www.youtube.com/,2021-08-25,11:31:35,https://www.google.com/,/resources/struc2lammpsdf,200,tool,struc2lammpsdf
73.154.246.24,2021-08-25,14:47:47,https://www.youtube.com/,2021-08-25,14:55:11,,/tools/introMLLab,200,tool,introMLLab
73.154.246.24,2021-08-25,14:47:47,https://www.youtube.com/,2021-08-25,14:47:47,https://www.youtube.com/,/tools/jupyter,200,tool,jupyter
73.209.158.201,2021-08-07,09:22:14,https://www.youtube.com/,2021-08-07,09:20:52,https://nanohub.org/tools/handsonpinns,/resources/handsonpinns/supportingdocs,200,tool,handsonpinns
73.240.39.83,2021-08-30,19:26:28,https://accounts.youtube.com/,2021-08-29,15:56:17,https://www.google.com/,/resources/10913,200,tool,10913
73.240.39.83,2021-08-30,19:26:28,https://accounts.youtube.com/,2021-08-29,16:06:52,https://nanohub.org/resources/adeptnpt/usage,/resources/adeptnpt/citations,200,tool,adeptnpt
73.240.39.83,2021-08-30,19:26:28,https://accounts.youtube.com/,2021-08-30,23:31:55,https://nanohub.org/resources/tools,/tools/1dhetero/invoke/742,302,tool,1dhetero
73.58.30.170,2021-08-12,19:54:28,https://www.youtube.com/,2021-08-12,19:54:15,https://www.youtube.com/,/tools/maml,200,tool,maml
75.67.131.248,2021-08-06,06:34:28,https://accounts.google.com/CheckCookie?hl=en&checkedDomains=youtube&checkConnection=youtube%3A433%3A0&client_id=80064560730.apps.googleusercontent.com&chtml=LoginDoneHtml&service=lso&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMyFxvi4z2sVDls3FC2YJ6L6dK1NKTNxDAwEo0F4kHWQdfqvJLH05BiupSDXk_H2NQotMC7FNlzePcHfZFbhqNvUqXZDO89QDAlHt4PT9h9ZxCCPnGKyKLlWtPXC6JNIzHpV2s4HrWh0UgRFmhMNvH7kpn78NOpf3fT_ZRhe9p5iPfipAVAq8LnIplM_iKsxOPHUF8nvys-lYUFGMUqXnyGT6R2PZ58T4dOOejjVv1VeU93CJsmlcP2knGYaDA6dtd7nMbBqwx3gtzissc_AVjbXvQCqNUxQcC3EUNraQesIsigtvLZ2_DMXCHZ6LN8UsI0IpowETRHON2SVsQ4kcACmZZhrPFAw-i2qWIERjpcW7hYFQi1fCy6Gmculy2UXt9l3SvTNzIh-k8YjU4_v7QWdmMxzQ%26as%3DS-1224488759%253A1628256843528901%26rapt%3DAEjHL4OR_RDC8IINB8bpPzsO5w8TlYcEVeWNHp7bRYUDs7ksHuCNNP8vZ9JH-VrgGA5bFbesLyzX0blb1Je8w36ZKke9YyjciA%23&gidl=EgIIAA,2021-08-06,07:10:06,,/tools/mseml/,200,tool,mseml
77.245.35.206,2021-08-10,02:47:18,https://www.youtube.com/,2021-08-10,02:47:18,https://www.youtube.com/,/tools/extcs,200,tool,extcs
81.164.142.53,2021-08-24,08:06:35,https://www.youtube.com/,2021-08-24,08:11:04,https://nanohub.org/resources/handsonpinns/usage,/resources/handsonpinns/supportingdocs,200,tool,handsonpinns
82.1.35.214,2021-08-19,02:31:51,https://www.youtube.com/,2021-08-20,01:09:06,,/resources/handsonpinns,200,tool,handsonpinns
82.20.197.21,2021-08-30,07:38:57,https://www.youtube.com/,2021-08-30,07:38:57,https://www.youtube.com/,/tools/imagesegment,200,tool,imagesegment
82.5.236.236,2021-08-02,12:11:18,https://www.youtube.com/,2021-08-02,12:07:27,https://www.youtube.com/,/tools/intromllab,200,tool,intromllab
83.110.108.25,2021-08-26,08:38:15,https://www.youtube.com/,2021-08-26,08:19:37,https://www.google.com/,/resources/oommf,200,tool,oommf
83.110.108.25,2021-08-26,08:38:15,https://www.youtube.com/,2021-08-18,03:10:05,https://nanohub.org/tools/bowtie/session?sess=1876669,/tools/bowtie/stop?sess=1876669,302,tool,bowtie
83.110.108.25,2021-08-26,08:38:15,https://www.youtube.com/,2021-08-18,03:10:12,https://nanohub.org/tools/partsub/invoke/98,/tools/nmst_dft_r96/stop?sess=1876665,302,tool,nmst_dft_r96
83.110.108.25,2021-08-26,08:38:15,https://www.youtube.com/,2021-08-18,03:10:01,https://nanohub.org/resources/tools,/tools/partsub/invoke/98,200,tool,partsub
83.254.12.142,2021-08-09,02:00:53,https://www.youtube.com/,2021-08-09,02:01:04,https://nanohub.org/tools/jupyter,/resources/jupyter/usage,200,tool,jupyter
83.254.12.142,2021-08-09,02:00:53,https://www.youtube.com/,2021-08-09,01:57:12,https://www.youtube.com/,/tools/intromllab,200,tool,intromllab
83.4.106.89,2021-08-28,07:04:20,https://www.youtube.com/,2021-08-28,07:02:29,https://nanohub.org/tools/intromllab,/resources/intromllab/usage,200,tool,intromllab
83.4.106.89,2021-08-28,07:04:20,https://www.youtube.com/,2021-08-27,07:08:54,https://www.google.com.au/,/resources/mseml,200,tool,mseml
83.4.106.89,2021-08-28,07:04:20,https://www.youtube.com/,2021-08-28,07:01:15,https://www.youtube.com/,/tools/jupyter,200,tool,jupyter
8.36.63.40,2021-08-26,10:50:14,https://www.youtube.com/,2021-08-06,07:25:27,https://nanohub.org/groups/photonics/apps,/resources/phcband,200,tool,phcband
8.36.63.40,2021-08-26,10:50:14,https://www.youtube.com/,2021-08-09,08:33:49,https://www.google.com/,/resources/struc2lammpsdf,200,tool,struc2lammpsdf
83.84.22.217,2021-08-24,06:51:36,https://www.youtube.com/,2021-08-24,07:01:41,https://www.google.com/,/resources/mseml,200,tool,mseml
83.84.22.217,2021-08-24,06:51:36,https://www.youtube.com/,2021-08-24,06:51:36,https://www.youtube.com/,/tools/intromllab,200,tool,intromllab
89.214.210.57,2021-08-06,06:52:56,https://www.youtube.com/,2021-08-06,05:19:27,https://www.google.com/,/resources/handsonpinns,200,tool,handsonpinns
92.196.177.134,2021-08-09,05:03:42,https://www.youtube.com/,2021-08-09,05:13:46,https://www.google.com/,/resources/5359/?rev=84,200,tool,5359
92.196.177.134,2021-08-09,05:03:42,https://www.youtube.com/,2021-08-09,05:14:23,https://nanohub.org/resources/omenwire/versions,/resources/omenwire/about,200,tool,omenwire
93.169.182.163,2021-08-01,18:02:44,https://accounts.google.com/CheckCookie?hl=ar&checkedDomains=youtube&checkConnection=youtube%3A821%3A0&client_id=80064560730.apps.googleusercontent.com&chtml=LoginDoneHtml&service=lso&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAM22mbTEMLwfQ7h-mtLY8wm8J_ehZCkV1nZgib8Wjpdif8djbWkyhIbszwpSBmXP1NQ_z4mnncZpAJHv03l1mmmSRW3JsEHVHR87UPiVXtfX8zqjMIULkkM9QDQMYarIRKhrthtFNuU0NWoGMXOOZFMBO8FLVHUatejt3QJS0IlFeW5Rj8x27MYSlyD01czEpYVBOouQ5YToirratUvmydu70iyZx5a_gvQM0rx6EHRxQCAV_6-kfhJqsCh7Lu-43Hh_3Fi8vhcD8NLSjwc5BM-E6heUdczei3a3jnjpZZjKtwkS1pJYOEIEBw-CjxjSPZSw0BuDQWaJqDaP1ENSKarY9bEokQ_vOcDt0JDG6Tot4hDaLwr52CM2aiTJ388nE1gzE-pnyy9RWpAWn0o7pmZWhhrKw%26as%3DS1242269003%253A1627866144462540%26rapt%3DAEjHL4NFImBMELxSNG9WdjHcnmA49Q5nEyi2aNqDINU-9ng81u1DUT_NtPohxD2uBQA04GUnTsB-4bEX1j_eKA7RjcFoKNZYxA%23&gidl=EgIIAA,2021-08-01,18:02:46,https://accounts.google.com/,/resources/draft?step=1&type=9,200,tool,draft
94.112.206.187,2021-08-01,11:02:57,https://www.youtube.com/,2021-08-08,00:40:18,https://nanohub.org/resources/courses,/tools/abacus,200,tool,abacus
94.112.206.187,2021-08-01,11:02:57,https://www.youtube.com/,2021-08-04,09:53:31,https://nanohub.org//,/tools/jupyter,200,tool,jupyter
94.128.204.251,2021-08-01,00:30:30,https://accounts.google.com/CheckCookie?hl=ar&checkedDomains=youtube&checkConnection=youtube%3A734%3A0&client_id=80064560730.apps.googleusercontent.com&chtml=LoginDoneHtml&service=lso&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAN0j7dM-lE0gQmB0C5oGoQMeNDub0aKtKMglVJ9P3tBW5L14uQ-fdk-qoqosWQlqE2mnOQ-Y5szO_-Tu31UIqrr79uIXsDKddJUbbo2xr3IlahGIP3_X9PmPaaGoZYG5CLPV_OZRLS865WsIwVhhw9wKc4NGZN-6xA8dlPsr9-bYp-HUxaFeZPkTnlleS1R_e4TClkqPBKEFyAPCz3hs9xKmkl7eTzXsHu660xLHRPMlDsjPr81PzvzXyOwfN5zISB-H_DTtgU8uAOzHXlhOiSE9Jati_7yz-AJgznm8GHY2YmhckTOuZAuqq_k-AMaZCYmFd-_LguIAOlJmgXa5F8W3vyXU44xrOUj_1lDd9shC0TiS6hMCp1Vj4wAPoVan6dPPs5uHNeZiccz6ia40ZVyc6gTSQ%26as%3DS1828718602%253A1627803017023074%26rapt%3DAEjHL4NVmfakzpmHRg0dHGAr6lo7Twy6BL2tvn7gRjYcslbBsMIhTsGbR19ChhhT3xP6Hz1PvFrjXThpfKSj89cn0r3j85inxw%23&gidl=EgIIAA,2021-08-01,00:37:46,https://nanohub.org/search?terms=Cylindrical+CNT+MOSFET+Simulator,/resources/moscntr,200,tool,moscntr
94.55.174.71,2021-08-03,04:20:22,https://www.youtube.com/,2021-08-03,04:20:22,https://www.youtube.com/,/tools/imagesegment,200,tool,imagesegment
95.70.128.88,2021-08-24,13:23:51,https://www.youtube.com/,2021-08-25,00:38:25,https://proxy.nanohub.org/,/resources/jupyter,200,tool,jupyter
95.70.128.88,2021-08-24,13:23:51,https://www.youtube.com/,2021-08-24,13:43:02,https://nanohub.org/members/334101/dashboard,/tools/intromllab,200,tool,intromllab
95.70.129.180,2021-08-28,13:21:12,https://www.youtube.com/,2021-08-29,06:42:28,https://www.google.com.tr/,/resources/intromllab,200,tool,intromllab
95.70.129.180,2021-08-28,13:21:12,https://www.youtube.com/,2021-08-28,13:23:26,https://proxy.nanohub.org/,/tools/anonymous/stop?sess=1881075,302,tool,anonymous
95.70.129.180,2021-08-28,13:21:12,https://www.youtube.com/,2021-08-28,13:21:12,https://www.youtube.com/,/tools/jupyter,200,tool,jupyter
96.19.203.141,2021-08-24,22:47:10,https://accounts.youtube.com/,2021-08-29,14:28:39,https://nanohub.org/members/335000/dashboard,/tools/ucb_compnano,200,tool,ucb_compnano
97.98.243.58,2021-08-30,14:44:22,https://www.youtube.com/,2021-08-30,14:44:22,https://www.youtube.com/,/tools/nanomatmech,200,tool,nanomatmech
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,16:07:15,https://nanohub.org/members/55200/usage,/resources/11406,200,tool,11406
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,16:07:22,https://nanohub.org/members/55200/usage,/resources/22758,200,tool,22758
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,13:11:51,https://nanohub.org/,/resources/29432?rev=27,200,tool,29432
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-27,12:16:12,https://nanohub.org/members/288471/usage,/resources/33852,200,tool,33852
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-21,14:37:33,https://nanohub.org/members/293484/usage,/resources/34280,200,tool,34280
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,15:08:27,https://nanohub.org/members/279584/usage,/resources/35191,200,tool,35191
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-30,18:03:22,,/resources/450,200,tool,450
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,14:54:45,https://nanohub.org/whatsnew/resources:month,/resources/chm37301,200,tool,chm37301
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,07:43:29,https://nanohub.org/resources/new,/resources/draft,200,tool,draft
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,11:04:43,https://nanohub.org/tools/gitlocaltool,/resources/gitlocaltool/download/TetrahedralMolecule.png,200,tool,gitlocaltool
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-28,13:27:25,https://nanohub.org/members/73732/contributions,/resources/gnor,200,tool,gnor
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-21,14:37:48,https://nanohub.org/resources/34280,/resources/matlabrad/usage,200,tool,matlabrad
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,14:45:48,https://nanohub.org/whatsnew/resources:month,/resources/mdsandbox,200,tool,mdsandbox
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,14:20:22,https://nanohub.org/members/29294/activity?q=watching&scope=&created_by=me&limit=20&limitstart=0,/resources/mseml,200,tool,mseml
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,07:43:25,https://nanohub.org/publish,/resources/new,200,tool,new
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-31,11:50:54,https://nanohub.org/index.php?option=com_resources&controller=attachments&id=35249&tmpl=component&hideform=1&t=1,/resources/reorder/35417?controller=attachments&tmpl=component&pid=35249&move=up&hideform=1,200,tool,reorder
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,11:55:27,https://nanohub.org/tools/struc2lammpsdf,/resources/struc2lammpsdf/questions,200,tool,struc2lammpsdf
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-30,11:19:25,https://www.google.com/,/resources/tcacademic/usage,200,tool,tcacademic
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-30,13:12:52,https://proxy.nanohub.org/,/tools/anonymous/stop?sess=1881939,302,tool,anonymous
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-20,10:00:42,https://nanohub.org/tools/blockchain/wiki,/tools/blockchain/browser,200,tool,blockchain
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,07:43:31,https://nanohub.org/resources/draft,/tools/create,200,tool,create
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-20,06:38:06,https://nanohub.org/tools/engdata/status,/tools/engdata/browser,200,tool,engdata
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-24,08:19:18,https://nanohub.org/members/29294/dashboard,/tools/githubpublic/status,200,tool,githubpublic
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-20,10:00:44,https://nanohub.org/tools/blockchain/browser,/tools/images/forge.png,200,tool,images
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-30,13:12:21,,/tools/jupyter,200,tool,jupyter
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-21,14:03:40,,/tools/jupyter51,200,tool,jupyter51
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,11:34:23,https://nanohub.org/members/29294/dashboard,/tools/jupytergpu,200,tool,jupytergpu
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,12:20:14,https://nanohub.org/whypublish/whypublishdevenv,/tools/jupyterlab,200,tool,jupyterlab
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,15:38:52,https://nanohub.org/tools/learngit/status,/tools/learngit/browser,200,tool,learngit
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-27,12:16:15,https://nanohub.org/resources/33852,/tools/matlabdata/invoke/19,302,tool,matlabdata
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-21,14:33:50,https://nanohub.org/tools/matlabmicroelec/status,/tools/matlabmicroelec/browser,200,tool,matlabmicroelec
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-02,13:41:18,,/tools/nanomatmech,200,tool,nanomatmech
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-26,16:10:09,,/tools/tgnb,200,tool,tgnb
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-24,14:04:22,https://nanohub.org/resources/35191,/tools/tidystem/invoke/11,302,tool,tidystem
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,11:04:34,,/tools/toolshortname,200,tool,toolshortname
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-31,11:51:57,https://nanohub.org/resources/draft/35249?step=5,/resources/submit,302,tool,submit
98.223.100.0,2021-08-24,14:04:16,https://www.youtube.com/,2021-08-22,11:19:02,https://nanohub.org/tools/gitlocaltool/resource?step=1,/tools/,200,tool,
99.251.12.189,2021-08-08,21:09:56,https://www.youtube.com/,2021-08-09,11:35:08,,/tools/imagesegment,200,tool,imagesegment
99.251.12.189,2021-08-08,21:09:56,https://www.youtube.com/,2021-08-08,20:59:54,https://nanohub.org/tools/imagesegment/invoke/19,/tools/imagesegment_r19/session?sess=1874097,302,tool,imagesegment_r19
